Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,02:05,06h 20m,629,19 Seats available,2.5,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
New Shivbaba Tours And Travels,AC Sleeper (2+1),20:15,02:05,05h 50m,INR 699,19 Seats available,2.5,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
URL Travels Neeta,A/C Sleeper (2+1),13:30,18:20,04h 50m,INR 1999,18 Seats available,New,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
New Shivbaba Tours And Travels,AC Sleeper (2+1),17:45,01:20,07h 35m,1349,30 Seats available,2.5,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
New Shivbaba Tours And Travels,AC Sleeper (2+1),18:50,01:20,06h 30m,INR 1499,30 Seats available,2.5,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:15,01:20,06h 05m,INR 1499,30 Seats available,2.5,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
Kadamba Transport Corporation Limited (KTCL) - 99707,AC Seater (2+2),13:45,15:30,01h 45m,INR 200,39 Seats available,"4.2
5",https://www.redbus.in/bus-tickets/goa-airport-to-calangute-goa,Goa Airport to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 99710,AC Seater (2+2),16:00,17:30,01h 30m,INR 200,42 Seats available,"4.4
11",https://www.redbus.in/bus-tickets/goa-airport-to-calangute-goa,Goa Airport to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,06:05,11h 05m,INR 675,23 Seats available,"3.2
48",https://www.redbus.in/bus-tickets/goa-to-sangola,Goa to Sangola (Solapur)
New Shivbaba Tours And Travels,AC Sleeper (2+1),20:15,03:35,07h 20m,INR 899,19 Seats available,2.5,https://www.redbus.in/bus-tickets/goa-to-sangola,Goa to Sangola (Solapur)
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:15,02:50,07h 35m,INR 1499,30 Seats available,2.5,https://www.redbus.in/bus-tickets/goa-to-sangola,Goa to Sangola (Solapur)
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,03:35,07h 50m,809,19 Seats available,2.5,https://www.redbus.in/bus-tickets/goa-to-sangola,Goa to Sangola (Solapur)
New Shivbaba Tours And Travels,AC Sleeper (2+1),17:45,02:50,09h 05m,1349,30 Seats available,2.5,https://www.redbus.in/bus-tickets/goa-to-sangola,Goa to Sangola (Solapur)
Kadamba Transport Corporation Limited (KTCL) - 61005,Non AC Seater 2+2,21:45,10:00,12h 15m,INR 675,37 Seats available,"3.0
40",https://www.redbus.in/bus-tickets/sangola-to-goa,Sangola (Solapur) to Goa
New Shivbaba Tours And Travels,AC Sleeper (2+1),20:30,05:00,08h 30m,INR 999,27 Seats available,2.5,https://www.redbus.in/bus-tickets/sangola-to-goa,Sangola (Solapur) to Goa
New Shivbaba Tours And Travels,AC Sleeper (2+1),20:30,05:00,08h 30m,INR 1427.62,30 Seats available,2.5,https://www.redbus.in/bus-tickets/sangola-to-goa,Sangola (Solapur) to Goa
New Shivbaba Tours And Travels,AC Sleeper (2+1),20:30,06:30,10h 00m,899,27 Seats available,2.5,https://www.redbus.in/bus-tickets/sangola-to-goa,Sangola (Solapur) to Goa
New Shivbaba Tours And Travels,AC Sleeper (2+1),20:30,06:30,10h 00m,1285,30 Seats available,2.5,https://www.redbus.in/bus-tickets/sangola-to-goa,Sangola (Solapur) to Goa
Kadamba Transport Corporation Limited (KTCL) - 160438,A/C Seater (2+3),13:30,14:40,01h 10m,INR 200,47 Seats available,"5.0
1",https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,Mopa Airport to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 161587,A/C Seater (2+1),14:45,16:10,01h 25m,INR 200,15 Seats available,3.8,https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,Mopa Airport to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 160437,A/C Seater (2+3),17:30,18:40,01h 10m,INR 200,47 Seats available,"3.1
12",https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,Mopa Airport to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 161582,A/C Seater (2+1),15:00,16:15,01h 15m,INR 200,13 Seats available,3.2,https://www.redbus.in/bus-tickets/calangute-goa-to-mopa-airport,Calangute (goa) to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 159066,A/C Seater (2+3),16:30,17:45,01h 15m,INR 200,47 Seats available,"1.0
1",https://www.redbus.in/bus-tickets/calangute-goa-to-mopa-airport,Calangute (goa) to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 158948,A/C Seater (2+3),14:00,14:30,00h 30m,INR 150,47 Seats available,"3.7
13",https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 158967,A/C Seater (2+3),15:00,17:00,02h 00m,INR 400,48 Seats available,"4.8
8",https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 161582,A/C Seater (2+1),15:45,16:15,00h 30m,INR 150,13 Seats available,3.7,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 158967,A/C Seater (2+3),15:55,17:00,01h 05m,INR 200,48 Seats available,"2.5
8",https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 159066,,17:14,17:45,00h 31m,INR 150,47 Seats available,3.7,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,04:30,09h 30m,INR 505,23 Seats available,"3.2
14",https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
Vaibhav Travels,A/C Sleeper (2+1),20:00,05:42,09h 42m,INR 500,13 Seats available,"3.8
144",https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
New Shivbaba Tours And Travels,AC Sleeper (2+1),20:15,02:20,06h 05m,INR 699,21 Seats available,2.5,https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
URL Travels Neeta,A/C Sleeper (2+1),13:30,18:30,05h 00m,INR 1999,18 Seats available,New,https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:15,01:35,06h 20m,INR 1499,30 Seats available,2.5,https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
Kadamba Transport Corporation Limited (KTCL) - 78627,Volvo AC Seater 2+2,14:00,15:15,01h 15m,INR 150,40 Seats available,4.6,https://www.redbus.in/bus-tickets/panaji-to-goa-airport,Panaji to Goa Airport
Kadamba Transport Corporation Limited (KTCL) - 99718,AC Seater (2+2),16:00,17:15,01h 15m,INR 150,41 Seats available,"5.0
2",https://www.redbus.in/bus-tickets/panaji-to-goa-airport,Panaji to Goa Airport
Kadamba Transport Corporation Limited (KTCL) - 99719,AC Seater (2+2),19:00,20:00,01h 00m,INR 150,42 Seats available,"4.4
3",https://www.redbus.in/bus-tickets/panaji-to-goa-airport,Panaji to Goa Airport
Kadamba Transport Corporation Limited (KTCL) - 160438,A/C Seater (2+3),13:30,14:00,00h 30m,INR 150,47 Seats available,"4.0
1",https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 161587,A/C Seater (2+1),14:45,15:15,00h 30m,INR 150,15 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 159015,A/C Seater (2+3),16:00,16:25,00h 25m,INR 150,47 Seats available,"5.0
1",https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 159015,A/C Seater (2+3),16:00,18:00,02h 00m,INR 400,47 Seats available,"3.0
1",https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 160437,,17:30,18:00,00h 30m,INR 150,47 Seats available,"5.0
1",https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 132897,Non AC Seater (2+2),23:00,08:00,09h 00m,INR 450,10 Seats available,"2.1
12",https://www.redbus.in/bus-tickets/shimoga-to-goa,Shivamogga to Goa
Sea Bird Tourist,NON A/C Sleeper (2+1),23:45,08:00,08h 15m,INR 1700,6 Seats available,"3.5
28",https://www.redbus.in/bus-tickets/shimoga-to-goa,Shivamogga to Goa
Kadamba Transport Corporation Limited (KTCL) - 158948,A/C Seater (2+3),14:00,14:30,00h 30m,INR 150,47 Seats available,"3.7
13",https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,Margao to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 158967,A/C Seater (2+3),15:00,17:00,02h 00m,INR 400,48 Seats available,"4.8
8",https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,Margao to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 161582,A/C Seater (2+1),15:45,16:15,00h 30m,INR 150,13 Seats available,3.7,https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,Margao to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 158967,A/C Seater (2+3),15:55,17:00,01h 05m,INR 200,48 Seats available,"2.5
8",https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,Margao to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 159066,,17:14,17:45,00h 31m,INR 150,47 Seats available,3.7,https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,Margao to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 99707,AC Seater (2+2),13:45,14:46,01h 01m,INR 150,40 Seats available,"4.0
1",https://www.redbus.in/bus-tickets/goa-airport-to-goa,Goa Airport to Goa
Atmaram Gobus,VE A/C Sleeper (2+1),22:30,07:00,08h 30m,INR 900,18 Seats available,"4.9
30",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),21:30,05:40,08h 10m,INR 909,7 Seats available,"4.5
31",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Ashray Travels,Bharat Benz A/C Sleeper (2+1),22:30,08:00,09h 30m,INR 900,25 Seats available,"4.4
33",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:30,04:25,07h 55m,INR 679,9 Seats available,"4.6
23",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),18:00,01:55,07h 55m,INR 909,23 Seats available,"4.4
24",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Kadamba Transport Corporation Limited (KTCL) - 78627,Volvo AC Seater 2+2,14:01,15:15,01h 14m,INR 150,40 Seats available,"3.9
3",https://www.redbus.in/bus-tickets/goa-to-goa-airport,Goa to Goa Airport
Kadamba Transport Corporation Limited (KTCL) - 99718,AC Seater (2+2),16:01,17:15,01h 14m,INR 150,41 Seats available,"4.3
4",https://www.redbus.in/bus-tickets/goa-to-goa-airport,Goa to Goa Airport
Kadamba Transport Corporation Limited (KTCL) - 99707,AC Seater (2+2),13:45,14:45,01h 00m,INR 150,41 Seats available,4.6,https://www.redbus.in/bus-tickets/goa-airport-to-panaji,Goa Airport to Panaji
Kadamba Transport Corporation Limited (KTCL) - 99710,AC Seater (2+2),16:00,17:00,01h 00m,INR 150,42 Seats available,"4.4
5",https://www.redbus.in/bus-tickets/goa-airport-to-panaji,Goa Airport to Panaji
Kadamba Transport Corporation Limited (KTCL) - 78627,Volvo AC Seater 2+2,13:30,14:00,00h 30m,INR 100,40 Seats available,1.0,https://www.redbus.in/bus-tickets/calangute-goa-to-panaji,Calangute (goa) to Panaji
Kadamba Transport Corporation Limited (KTCL) - 99718,AC Seater (2+2),15:30,16:00,00h 30m,INR 100,38 Seats available,1.0,https://www.redbus.in/bus-tickets/calangute-goa-to-panaji,Calangute (goa) to Panaji
